Daytime_dd_mm_yyyy_hh_ss,Daynum_d,VehId,Trip,Timestamp,Latitude,Longitude,HV Battery Soc,Distance,Stop_d,Stop_hh_mm_ss
01-Nov-2017 14:04:46,1.5867,8,706,0,42.277558333,-83.698749722,NaN,0,0,00:00:00
01-Nov-2017 14:07:00,1.5882,8,706,134300,42.295096111,-83.704517222,NaN,2.0610250024,0.343580694451853,08:17:00
01-Nov-2017 22:21:46,1.9318,8,707,0,42.277681389,-83.699016111,NaN,0,0,00:00:00
01-Nov-2017 22:25:45,1.9346,8,707,239500,42.257460556,-83.699216111,NaN,2.8950664886,0,00:00:00
01-Nov-2017 17:16:28,1.7198,10,1558,0,42.277065833,-83.763403611,96.341468811,0,0,00:00:00
01-Nov-2017 17:18:14,1.721,10,1558,106200,42.278445278,-83.754332222,95.853660584,0.8191385287,0,00:00:00
01-Nov-2017 01:24:56,1.059,11,1485,0,42.300564722,-83.735444167,0,0,0,00:00:00
01-Nov-2017 01:28:48,1.0617,11,1485,231500,42.317941944,-83.717293611,0,3.2115705875,0,00:00:00
01-Nov-2017 16:50:31,1.7018,124,755,0,42.256793611,-83.696155,NaN,0,0,00:00:00
01-Nov-2017 16:58:37,1.7074,124,755,486400,42.304699167,-83.693676667,NaN,6.3531763459,0,00:00:00
01-Nov-2017 20:45:59,1.8653,125,1275,0,42.244915833,-83.700161944,NaN,0,0,00:00:00
01-Nov-2017 20:52:53,1.8701,125,1275,413100,42.260478333,-83.729722222,NaN,3.4475897439,0,00:00:00
01-Nov-2017 01:30:22,1.0628,130,954,0,42.297746389,-83.720464444,NaN,0,0,00:00:00
01-Nov-2017 01:37:32,1.0677,130,954,430500,42.257593333,-83.695554167,NaN,6.8440528806,0,00:00:00
01-Nov-2017 14:04:12,1.5863,133,1372,0,42.268105833,-83.770918611,NaN,0,0,00:00:00
01-Nov-2017 14:11:28,1.5913,133,1372,435600,42.285286667,-83.801048056,NaN,3.536107678,0.285893277733337,06:58:57
01-Nov-2017 21:03:09,1.8772,133,1380,0,42.264045278,-83.758240278,NaN,0,0,00:00:00
01-Nov-2017 21:07:57,1.8805,133,1380,287500,42.246730278,-83.749420833,NaN,2.6378073612,0,00:00:00
01-Nov-2017 23:42:37,1.9879,147,709,0,42.305128611,-83.6927175,NaN,0,0,00:00:00
01-Nov-2017 23:49:23,1.9926,147,709,405800,42.287057778,-83.743363889,NaN,5.0136516233,0,00:00:00
01-Nov-2017 02:42:52,1.1131,154,919,0,42.286272778,-83.732653333,NaN,0,0,00:00:00
01-Nov-2017 02:44:41,1.1144,154,919,108900,42.28996,-83.718598333,NaN,1.440135152,0,00:00:00
01-Nov-2017 13:17:18,1.5537,155,1495,0,42.259116111,-83.675873056,NaN,0,0,00:00:00
01-Nov-2017 13:21:15,1.5564,155,1495,237100,42.255313333,-83.686768611,NaN,1.3967167684,0.140869546337039,03:26:48
01-Nov-2017 16:44:06,1.6973,155,1498,0,42.267575278,-83.721352778,NaN,0,0,00:00:00
01-Nov-2017 16:51:55,1.7027,155,1498,468600,42.287151389,-83.732712778,NaN,2.8679566617,0.00976125928889204,00:21:52
01-Nov-2017 17:05:58,1.7125,155,1499,0,42.287745278,-83.73313,NaN,0,0,00:00:00
01-Nov-2017 17:10:10,1.7154,155,1499,252000,42.280912222,-83.743291667,NaN,1.541576439,0.0353704999333351,00:55:08
01-Nov-2017 18:01:06,1.7508,155,1501,0,42.282206944,-83.765516389,NaN,0,0,00:00:00
01-Nov-2017 18:04:14,1.7529,155,1501,188200,42.2813325,-83.746756944,NaN,1.5539649249,0,00:00:00
01-Nov-2017 00:25:23,1.0176,156,912,0,42.309303056,-83.677651944,NaN,0,0,00:00:00
01-Nov-2017 00:35:20,1.0245,156,912,597300,42.2868,-83.780572222,NaN,13.535712684,0.0770816295555599,02:00:57
01-Nov-2017 02:26:20,1.1016,156,913,0,42.293580556,-83.780985833,NaN,0,0,00:00:00
01-Nov-2017 02:36:11,1.1085,156,913,590800,42.316396944,-83.679894444,NaN,13.541311391,0.854385787037041,20:40:10
01-Nov-2017 23:06:30,1.9629,156,916,0,42.297268611,-83.681865833,NaN,0,0,00:00:00
01-Nov-2017 23:22:50,1.9742,156,916,979700,42.280570833,-83.74699,NaN,9.190441502,0,00:00:00
01-Nov-2017 12:43:45,1.5304,160,603,0,42.289871944,-83.738696667,NaN,0,0,00:00:00
01-Nov-2017 12:45:33,1.5316,160,603,108600,42.286736667,-83.732771667,NaN,0.68097996398,0,00:00:00
01-Nov-2017 17:38:27,1.735,165,493,0,42.277418333,-83.731080278,NaN,0,0,00:00:00
01-Nov-2017 17:44:24,1.7392,165,493,356200,42.258014444,-83.701981944,NaN,3.5422497486,0,00:00:00
01-Nov-2017 01:34:18,1.0655,174,1138,0,42.237331111,-83.763291111,NaN,0,0,00:00:00
01-Nov-2017 01:40:05,1.0695,174,1138,347600,42.232899167,-83.719418889,NaN,4.6365829588,0,00:00:00
01-Nov-2017 21:36:10,1.9001,176,765,0,42.286490278,-83.732451944,NaN,0,0,00:00:00
01-Nov-2017 21:41:59,1.9042,176,765,349200,42.280379167,-83.744879167,NaN,1.8249030612,0.0299294537333357,00:48:55
01-Nov-2017 22:25:05,1.9341,176,766,0,42.274182778,-83.742836389,NaN,0,0,00:00:00
01-Nov-2017 22:36:41,1.9421,176,766,695900,42.229573611,-83.739196944,NaN,5.2406130039,0,00:00:00
01-Nov-2017 16:08:07,1.6723,184,1393,0,42.2640125,-83.758062778,NaN,0,0,00:00:00
01-Nov-2017 16:20:20,1.6808,184,1393,733300,42.281885833,-83.731234444,NaN,4.2970338601,0,00:00:00
01-Nov-2017 11:27:19,1.4773,189,1866,0,42.269475833,-83.74716,NaN,0,0,00:00:00
01-Nov-2017 13:51:26,1.5774,189,1866,8646500,42.269404444,-83.746986111,NaN,8.8227431916,0,00:00:00
01-Nov-2017 17:21:22,1.7232,195,1006,0,42.288868889,-83.765415278,NaN,0,0,00:00:00
01-Nov-2017 17:26:38,1.7268,195,1006,315500,42.2844775,-83.743633611,NaN,2.2936745943,0,00:00:00
01-Nov-2017 18:30:32,1.7712,203,428,0,42.274272778,-83.674279444,NaN,0,0,00:00:00
01-Nov-2017 18:38:03,1.7764,203,428,451300,42.295201944,-83.704288889,NaN,5.3199273942,0,00:00:00
01-Nov-2017 12:29:30,1.5205,207,879,0,42.315990278,-83.734146944,NaN,0,0,00:00:00
01-Nov-2017 12:38:04,1.5264,207,879,513800,42.286669722,-83.732459444,NaN,3.752752563,0.383429435240744,09:20:43
01-Nov-2017 21:50:13,1.9099,207,880,0,42.300304167,-83.735785278,NaN,0,0,00:00:00
01-Nov-2017 21:52:19,1.9113,207,880,126100,42.315649167,-83.734195833,NaN,1.7178846601,0,00:00:00
01-Nov-2017 21:42:58,1.9048,209,1040,0,42.294845278,-83.781041944,NaN,0,0,00:00:00
01-Nov-2017 21:45:55,1.9069,209,1040,176300,42.297274444,-83.765862222,NaN,2.3842567531,0,00:00:00
01-Nov-2017 19:31:22,1.8135,212,840,0,42.230276667,-83.699705,NaN,0,0,00:00:00
01-Nov-2017 19:38:02,1.8181,212,840,400500,42.256410833,-83.726639444,NaN,4.5125259554,0.00940537963333621,00:20:13
01-Nov-2017 19:51:35,1.8275,212,841,0,42.264069722,-83.73359,NaN,0,0,00:00:00
01-Nov-2017 19:57:22,1.8315,212,841,346800,42.279486944,-83.749533611,NaN,2.3099108443,0,00:00:00
01-Nov-2017 12:33:50,1.5235,216,680,0,42.3058475,-83.707061944,NaN,0,0,00:00:00
01-Nov-2017 12:44:10,1.5307,216,680,620500,42.276238889,-83.7447075,NaN,5.1195784131,0,00:00:00
01-Nov-2017 12:05:44,1.504,220,107,0,42.281246111,-83.751082222,NaN,0,0,00:00:00
01-Nov-2017 12:17:34,1.5122,220,107,709900,42.2589725,-83.677379444,NaN,7.94050127,0,00:00:00
01-Nov-2017 20:32:16,1.8557,223,600,0,42.247860278,-83.760901389,NaN,0,0,00:00:00
01-Nov-2017 20:36:07,1.8584,223,600,231700,42.229140278,-83.7787525,NaN,2.6520285759,0,00:00:00
01-Nov-2017 21:58:20,1.9155,228,1330,0,42.280171389,-83.745915278,NaN,0,0,00:00:00
01-Nov-2017 22:04:25,1.9197,228,1330,364600,42.277619167,-83.760627778,NaN,1.3092837973,0,00:00:00
01-Nov-2017 12:09:31,1.5066,230,880,0,42.268290278,-83.771216667,NaN,0,0,00:00:00
01-Nov-2017 12:24:02,1.5167,230,880,870800,42.264884444,-83.680771667,NaN,8.5165185844,0.386349944396303,09:30:52
01-Nov-2017 21:40:23,1.903,230,881,0,42.273187778,-83.7262425,NaN,0,0,00:00:00
01-Nov-2017 21:52:41,1.9116,230,881,738700,42.268075833,-83.770711111,NaN,4.0512865863,0,00:00:00
01-Nov-2017 15:20:35,1.6393,231,1139,0,42.273110278,-83.799263889,NaN,0,0,00:00:00
01-Nov-2017 15:23:19,1.6412,231,1139,164200,42.290868611,-83.799923056,NaN,1.989222655,0.290748120337038,07:01:24
01-Nov-2017 22:21:59,1.9319,231,1149,0,42.285090278,-83.799113611,NaN,0,0,00:00:00
01-Nov-2017 22:24:48,1.9339,231,1149,168400,42.291195278,-83.799600833,NaN,1.3004089447,0,00:00:00
01-Nov-2017 13:17:14,1.5536,233,688,0,42.297714444,-83.720688611,NaN,0,0,00:00:00
01-Nov-2017 13:20:42,1.556,233,688,208200,42.302568611,-83.705002222,NaN,1.4661392518,0,00:00:00
01-Nov-2017 23:30:20,1.9794,237,734,0,42.248026667,-83.760642778,NaN,0,0,00:00:00
01-Nov-2017 23:35:40,1.9831,237,734,320400,42.285151667,-83.800361111,NaN,6.3251639733,0,00:00:00
01-Nov-2017 22:08:10,1.9223,240,1158,0,42.285470833,-83.780321111,NaN,0,0,00:00:00
01-Nov-2017 22:10:08,1.9237,240,1158,118300,42.291400556,-83.798898056,NaN,1.6722463731,0,00:00:00
01-Nov-2017 13:00:10,1.5418,241,1108,0,42.300676944,-83.735389444,NaN,0,0,00:00:00
01-Nov-2017 13:13:53,1.5513,241,1108,823200,42.26868,-83.721969167,NaN,5.5369670054,0,00:00:00
01-Nov-2017 21:46:44,1.9075,242,439,0,42.230309167,-83.699443333,NaN,0,0,00:00:00
01-Nov-2017 21:49:32,1.9094,242,439,167600,42.230675278,-83.680589167,NaN,1.561126153,0.0380206851851865,00:57:33
01-Nov-2017 22:44:17,1.9474,242,440,0,42.254122222,-83.680350833,NaN,0,0,00:00:00
01-Nov-2017 22:50:15,1.9516,242,440,358100,42.316892778,-83.67936,NaN,8.0968846058,0,00:00:00
01-Nov-2017 13:20:37,1.556,259,676,0,42.272896667,-83.799046944,NaN,0,0,00:00:00
01-Nov-2017 13:36:46,1.5672,259,676,969200,42.274019444,-83.743209722,NaN,5.5254760508,0.357067592607414,08:50:20
01-Nov-2017 22:10:57,1.9243,259,679,0,42.230039444,-83.713506667,NaN,0,0,00:00:00
01-Nov-2017 22:16:43,1.9283,259,679,345600,42.230635278,-83.680663056,NaN,2.7133001129,0,00:00:00
01-Nov-2017 23:44:26,1.9892,260,1008,0,42.281839167,-83.765334444,NaN,0,0,00:00:00
01-Nov-2017 23:47:15,1.9911,260,1008,168600,42.281275278,-83.747689167,NaN,1.7968915854,0,00:00:00
01-Nov-2017 16:24:51,1.6839,265,963,0,42.231911667,-83.739376944,NaN,0,0,00:00:00
01-Nov-2017 16:26:34,1.6851,265,963,102800,42.229666944,-83.726464167,NaN,1.3390241123,0,00:00:00
01-Nov-2017 01:18:27,1.0545,267,647,0,42.289890278,-83.73793,NaN,0,0,00:00:00
01-Nov-2017 01:26:17,1.0599,267,647,469700,42.308821667,-83.6785175,NaN,5.7162033446,0.465012287107411,11:17:27
01-Nov-2017 12:35:54,1.5249,267,648,0,42.309435833,-83.677522778,NaN,0,0,00:00:00
01-Nov-2017 12:48:31,1.5337,267,648,757200,42.276305,-83.744706944,NaN,7.8373006848,0,00:00:00
01-Nov-2017 22:03:00,1.9188,272,980,0,42.273977778,-83.752188056,NaN,0,0,00:00:00
01-Nov-2017 22:12:57,1.9257,272,980,597600,42.285188056,-83.801134722,NaN,4.9898830984,0.0691840092333376,01:49:35
01-Nov-2017 23:52:35,1.9949,272,983,0,42.299085278,-83.746984444,NaN,0,0,00:00:00
01-Nov-2017 23:56:37,1.9977,272,983,242100,42.283600556,-83.735646111,NaN,2.4006759544,0,00:00:00
01-Nov-2017 16:15:59,1.6778,278,861,0,42.283191667,-83.739964722,NaN,0,0,00:00:00
01-Nov-2017 16:21:02,1.6813,278,861,303400,42.283664167,-83.750154444,NaN,1.4181798762,0.0173900833259282,00:30:06
01-Nov-2017 16:46:05,1.6987,278,862,0,42.282268333,-83.747296944,NaN,0,0,00:00:00
01-Nov-2017 16:53:31,1.7038,278,862,446200,42.315453889,-83.734320278,NaN,4.2510551862,0,00:00:00
01-Nov-2017 13:59:51,1.5832,298,863,0,42.294578611,-83.781144167,NaN,0,0,00:00:00
01-Nov-2017 14:11:04,1.591,298,863,673200,42.302521944,-83.705323333,NaN,7.5822849753,0,00:00:00
01-Nov-2017 15:06:34,1.6296,299,825,0,42.243654444,-83.749328889,NaN,0,0,00:00:00
01-Nov-2017 15:08:37,1.631,299,825,123200,42.250426944,-83.757354167,NaN,1.4874768079,0,00:00:00
02-Nov-2017 00:02:31,2.0017,301,1141,0,42.290903056,-83.739520833,NaN,0,0,00:00:00
02-Nov-2017 00:11:44,2.0082,301,1141,553100,42.292821667,-83.785176944,NaN,4.6952667396,0,00:00:00
01-Nov-2017 22:01:43,1.9179,304,519,0,42.2979025,-83.720776944,NaN,0,0,00:00:00
01-Nov-2017 22:21:51,1.9318,304,519,1208200,42.243769167,-83.743664444,NaN,7.8960938572,0,00:00:00
01-Nov-2017 13:21:02,1.5563,319,667,0,42.316067778,-83.734126944,NaN,0,0,00:00:00
01-Nov-2017 13:25:32,1.5594,319,667,269500,42.306225,-83.707654444,NaN,3.3762826782,0,00:00:00
01-Nov-2017 12:06:26,1.5045,323,943,0,42.230781111,-83.680193333,NaN,0,0,00:00:00
01-Nov-2017 12:18:48,1.5131,323,943,741900,42.276520833,-83.733101667,NaN,8.1877494425,0,00:00:00
01-Nov-2017 17:51:05,1.7438,334,449,0,42.302590278,-83.704775833,NaN,0,0,00:00:00
01-Nov-2017 17:58:19,1.7488,334,449,433800,42.282689444,-83.735530278,NaN,5.5611037817,0.0470410370666696,01:14:58
01-Nov-2017 19:06:03,1.7959,334,450,0,42.286213611,-83.732614444,NaN,0,0,00:00:00
01-Nov-2017 19:08:41,1.7977,334,450,157900,42.287240278,-83.719802778,NaN,1.0732533023,0,00:00:00
01-Nov-2017 14:54:53,1.6215,340,793,0,42.27295,-83.799018611,NaN,0,0,00:00:00
01-Nov-2017 15:03:13,1.6272,340,793,500600,42.278851389,-83.753862778,NaN,5.1481103666,0.072277963018522,01:52:25
01-Nov-2017 16:47:18,1.6995,340,794,0,42.280771667,-83.758565833,NaN,0,0,00:00:00
01-Nov-2017 16:53:02,1.7035,340,794,343400,42.273124722,-83.7988675,NaN,3.7506727498,0,00:00:00
01-Nov-2017 13:42:08,1.5709,344,877,0,42.231964167,-83.739377222,NaN,0,0,00:00:00
01-Nov-2017 13:46:11,1.5737,344,877,242900,42.243045278,-83.739118333,NaN,1.5033203018,0,00:00:00
01-Nov-2017 23:13:32,1.9677,350,774,0,42.246242222,-83.749267778,NaN,0,0,00:00:00
01-Nov-2017 23:17:35,1.9706,350,774,242700,42.253025,-83.767279444,NaN,3.0843446507,0,00:00:00
01-Nov-2017 17:29:42,1.729,351,792,0,42.299695833,-83.799910556,NaN,0,0,00:00:00
01-Nov-2017 17:39:07,1.7355,351,792,565000,42.229010278,-83.79803,NaN,7.8705170843,0,00:00:00
01-Nov-2017 21:58:51,1.9159,353,875,0,42.316807778,-83.717159167,NaN,0,0,00:00:00
01-Nov-2017 22:12:24,1.9253,353,875,812400,42.274325,-83.674807778,NaN,8.1596782852,0,00:00:00
01-Nov-2017 17:55:36,1.747,355,732,0,42.244992222,-83.699987222,NaN,0,0,00:00:00
01-Nov-2017 17:57:35,1.7483,355,732,118800,42.257523056,-83.7000125,NaN,1.4111080389,0,00:00:00
01-Nov-2017 20:53:11,1.8703,356,697,0,42.254123056,-83.680819444,NaN,0,0,00:00:00
01-Nov-2017 21:01:27,1.876,356,697,496400,42.307582778,-83.677075,NaN,7.3782993633,0,00:00:00
01-Nov-2017 21:29:15,1.8953,370,1313,0,42.290238056,-83.718923611,NaN,0,0,00:00:00
01-Nov-2017 21:35:18,1.8995,370,1313,363400,42.281548611,-83.748663889,NaN,3.2437195651,0.0608502592814839,01:33:41
01-Nov-2017 23:02:56,1.9604,370,1314,0,42.289800278,-83.738275278,NaN,0,0,00:00:00
01-Nov-2017 23:08:53,1.9645,370,1314,357200,42.295538333,-83.704890278,NaN,4.2369089725,0,00:00:00
01-Nov-2017 01:58:52,1.0825,374,724,0,42.3078225,-83.683150556,NaN,0,0,00:00:00
01-Nov-2017 02:07:46,1.0887,374,724,534500,42.282155833,-83.745946111,NaN,6.4897598613,0.813329083307411,19:40:06
01-Nov-2017 21:38:58,1.9021,374,729,0,42.286747778,-83.743570278,NaN,0,0,00:00:00
01-Nov-2017 21:49:34,1.9094,374,729,636400,42.309058611,-83.678008611,NaN,6.3098946319,0,00:00:00
01-Nov-2017 05:01:19,1.2093,378,754,0,42.22924,-83.738532222,NaN,0,0,00:00:00
01-Nov-2017 05:02:51,1.2103,378,754,91900,42.229783333,-83.719834444,NaN,1.541141498,0.674145157392593,16:12:18
01-Nov-2017 21:13:37,1.8845,378,756,0,42.2852825,-83.780394167,NaN,0,0,00:00:00
01-Nov-2017 21:29:22,1.8954,378,756,944700,42.2299125,-83.713720833,NaN,11.52888997,0.0556487685222289,01:35:53
01-Nov-2017 22:49:30,1.951,378,759,0,42.229253056,-83.738692778,NaN,0,0,00:00:00
01-Nov-2017 22:52:29,1.9531,378,759,178400,42.230035278,-83.714074722,NaN,2.0475642449,0,00:00:00
01-Nov-2017 19:10:55,1.7993,387,492,0,42.2956175,-83.704903611,NaN,0,0,00:00:00
01-Nov-2017 19:12:49,1.8006,387,492,114600,42.290419722,-83.712414167,NaN,1.112330079,0.155026277711112,03:45:09
01-Nov-2017 22:56:04,1.9556,387,495,0,42.285525833,-83.780555833,NaN,0,0,00:00:00
01-Nov-2017 22:57:58,1.9569,387,495,114400,42.29128,-83.799133333,NaN,1.6604725513,0,00:00:00
01-Nov-2017 13:54:51,1.5798,388,636,0,42.2638475,-83.757949722,33.26329422,0,0,00:00:00
01-Nov-2017 14:01:17,1.5842,388,636,385900,42.279744444,-83.750081667,23.220254898,2.32643607,0,00:00:00
01-Nov-2017 13:45:00,1.5729,394,130,0,42.270333889,-83.749725,NaN,0,0,00:00:00
01-Nov-2017 13:47:52,1.5749,394,130,171900,42.278759444,-83.753465556,NaN,1.2241160249,0,00:00:00
01-Nov-2017 12:47:22,1.5329,410,828,0,42.295454167,-83.704928889,NaN,0,0,00:00:00
01-Nov-2017 12:57:11,1.5397,410,828,588300,42.310374444,-83.698165,NaN,5.8324250559,0,00:00:00
01-Nov-2017 15:24:23,1.6419,411,735,0,42.230721111,-83.680073056,NaN,0,0,00:00:00
01-Nov-2017 15:30:00,1.6458,411,735,337900,42.229273611,-83.745168889,NaN,5.3711130896,0,00:00:00
01-Nov-2017 12:47:50,1.5332,418,493,0,42.228181111,-83.778704444,NaN,0,0,00:00:00
01-Nov-2017 13:15:23,1.5523,418,493,1653000,42.309248889,-83.677773333,NaN,14.689784023,0,00:00:00
01-Nov-2017 20:17:02,1.8452,430,780,0,42.281318611,-83.773300833,NaN,0,0,00:00:00
01-Nov-2017 20:21:30,1.8483,430,780,267300,42.285150278,-83.800429167,NaN,2.3998032516,0.012300944400002,00:22:10
01-Nov-2017 20:39:12,1.8606,430,781,0,42.284911111,-83.802137222,NaN,0,0,00:00:00
01-Nov-2017 20:41:03,1.8618,430,781,110300,42.282931389,-83.788856111,NaN,1.1308128577,0,00:00:00
01-Nov-2017 15:57:14,1.6648,433,660,0,42.281900833,-83.765955556,NaN,0,0,00:00:00
01-Nov-2017 16:02:11,1.6682,433,660,296900,42.285236389,-83.801370833,NaN,3.1093950639,0,00:00:00
01-Nov-2017 19:03:24,1.794,434,512,0,42.228300278,-83.778683333,NaN,0,0,00:00:00
01-Nov-2017 19:21:41,1.8067,434,512,1096500,42.278704167,-83.73686,NaN,8.052899787,0,00:00:00
01-Nov-2017 13:40:59,1.5701,438,983,0,42.273073611,-83.798757778,NaN,0,0,00:00:00
01-Nov-2017 13:43:11,1.5717,438,983,131200,42.285132778,-83.800683333,NaN,2.0101002064,0,00:00:00
01-Nov-2017 19:15:50,1.8027,439,437,0,42.295489167,-83.705040833,NaN,0,0,00:00:00
01-Nov-2017 19:24:00,1.8083,439,437,489800,42.281470833,-83.728351111,NaN,4.2836297208,0,00:00:00
01-Nov-2017 18:36:19,1.7752,440,542,0,42.255248611,-83.686783056,NaN,0,0,00:00:00
01-Nov-2017 18:52:03,1.7862,440,542,943800,42.281501111,-83.747980278,NaN,6.9875309703,0.0118009814888955,00:32:44
01-Nov-2017 19:09:03,1.798,440,543,0,42.274153611,-83.750645556,NaN,0,0,00:00:00
01-Nov-2017 19:15:06,1.8022,440,543,363300,42.256635556,-83.766390833,NaN,3.7842244388,0,00:00:00
01-Nov-2017 22:50:34,1.9518,445,533,0,42.274788889,-83.674251389,NaN,0,0,00:00:00
01-Nov-2017 22:55:05,1.9549,445,533,271000,42.305330278,-83.692481944,NaN,4.5420204125,0,00:00:00
01-Nov-2017 20:39:16,1.8606,449,1158,0,42.284932778,-83.802205556,18.496206284,0,0,00:00:00
01-Nov-2017 20:42:11,1.8626,449,1158,175100,42.280514167,-83.780894167,9.8911409378,1.8466821371,0,00:00:00
01-Nov-2017 22:45:19,1.9481,450,771,0,42.287612778,-83.686837778,NaN,0,0,00:00:00
01-Nov-2017 22:56:54,1.9562,450,771,695400,42.280691667,-83.746109167,NaN,5.9910638157,0,00:00:00
01-Nov-2017 12:29:37,1.5206,451,496,0,42.277649167,-83.698986667,NaN,0,0,00:00:00
01-Nov-2017 12:44:35,1.531,451,496,897600,42.229664167,-83.739082778,NaN,13.215963458,0,00:00:00
01-Nov-2017 17:52:36,1.7449,452,560,0,42.257648333,-83.700065278,NaN,0,0,00:00:00
01-Nov-2017 17:53:58,1.7458,452,560,81800,42.25608,-83.692513056,NaN,0.64576159959,0,00:00:00
01-Nov-2017 19:25:52,1.8096,456,536,0,42.26111,-83.720123333,NaN,0,0,00:00:00
01-Nov-2017 19:31:34,1.8136,456,536,341900,42.253925833,-83.68109,NaN,3.3303043855,0,00:00:00
01-Nov-2017 09:35:34,1.3997,460,802,0,42.255843056,-83.691440833,NaN,0,0,00:00:00
01-Nov-2017 09:38:01,1.4014,460,802,147000,42.258960833,-83.676875278,NaN,1.7208155816,0.319226629711112,07:42:08
01-Nov-2017 17:17:42,1.7206,460,803,0,42.254251111,-83.680968889,NaN,0,0,00:00:00
01-Nov-2017 17:19:29,1.7219,460,803,106900,42.255703889,-83.690149167,NaN,0.79706702976,0,00:00:00
02-Nov-2017 00:02:29,2.0017,462,715,0,42.261104722,-83.720853056,NaN,0,0,00:00:00
02-Nov-2017 00:11:10,2.0078,462,715,521000,42.280200833,-83.780220278,NaN,5.9966203015,0,00:00:00
01-Nov-2017 20:49:45,1.8679,468,752,0,42.256907222,-83.75788,NaN,0,0,00:00:00
01-Nov-2017 20:53:46,1.8707,468,752,241400,42.267777222,-83.771053333,NaN,2.3883090543,0,00:00:00
01-Nov-2017 22:42:32,1.9462,477,367,0,42.242836389,-83.7983925,NaN,0,0,00:00:00
01-Nov-2017 22:51:10,1.9522,477,367,517600,42.268116667,-83.758227778,NaN,5.9333433543,0,00:00:00
01-Nov-2017 22:37:25,1.9427,478,988,0,42.273325556,-83.799218889,NaN,0,0,00:00:00
01-Nov-2017 22:41:11,1.9453,478,988,225600,42.273129722,-83.799192778,NaN,0.021881402463,0,00:00:00
01-Nov-2017 21:15:06,1.8855,488,438,0,42.245581667,-83.680582222,NaN,0,0,00:00:00
01-Nov-2017 21:36:43,1.9005,488,438,1296400,42.300650833,-83.799713889,NaN,20.960432619,0,00:00:00
01-Nov-2017 10:37:21,1.4426,497,390,0,42.280906389,-83.740982778,66.493682861,0,0,00:00:00
01-Nov-2017 10:48:08,1.4501,497,390,646600,42.296423333,-83.682241667,45.732429504,6.476597216,0,00:00:00
01-Nov-2017 21:18:15,1.8877,502,536,0,42.264272778,-83.733391389,NaN,0,0,00:00:00
01-Nov-2017 21:21:52,1.8902,502,536,216600,42.274121667,-83.744028333,NaN,1.4206761485,0.044986037055557,01:08:23
01-Nov-2017 22:26:38,1.9352,502,538,0,42.305791111,-83.707681667,NaN,0,0,00:00:00
01-Nov-2017 22:41:18,1.9454,502,538,879700,42.260736111,-83.733400278,NaN,9.1209960123,0.0340216944370433,01:03:39
01-Nov-2017 23:30:17,1.9794,502,540,0,42.261470278,-83.734768056,NaN,0,0,00:00:00
01-Nov-2017 23:38:58,1.9854,502,540,520800,42.282233889,-83.7461325,NaN,3.0678939523,0,00:00:00
01-Nov-2017 16:23:26,1.683,507,429,0,42.297703333,-83.720742778,NaN,0,0,00:00:00
01-Nov-2017 16:31:36,1.6886,507,429,489400,42.2804575,-83.740839444,NaN,3.7613346073,0.154632463048151,03:50:50
01-Nov-2017 20:14:16,1.8432,507,431,0,42.310630278,-83.698366944,NaN,0,0,00:00:00
01-Nov-2017 20:19:16,1.8467,507,431,300300,42.306806111,-83.70776,NaN,1.1898060423,0,00:00:00
01-Nov-2017 16:38:03,1.6931,516,1056,0,42.252741667,-83.674069167,NaN,0,0,00:00:00
01-Nov-2017 16:42:03,1.6959,516,1056,239600,42.258897222,-83.707646667,NaN,2.8492350651,0,00:00:00
01-Nov-2017 18:32:46,1.7728,519,714,0,42.284957778,-83.801838611,NaN,0,0,00:00:00
01-Nov-2017 18:38:22,1.7767,519,714,336300,42.268215,-83.771653333,NaN,3.3999316433,0.0203239999888911,00:34:52
01-Nov-2017 19:07:38,1.797,519,715,0,42.263806667,-83.765471111,NaN,0,0,00:00:00
01-Nov-2017 19:18:42,1.8047,519,715,664100,42.257749444,-83.700720833,NaN,5.4752619189,0,00:00:00
01-Nov-2017 12:43:09,1.53,521,770,0,42.229202778,-83.738860833,NaN,0,0,00:00:00
01-Nov-2017 12:54:36,1.5379,521,770,687300,42.273448333,-83.743263889,NaN,5.0719979478,0,00:00:00
01-Nov-2017 21:10:38,1.8824,528,646,0,42.298231111,-83.732055,NaN,0,0,00:00:00
01-Nov-2017 21:12:15,1.8835,528,646,96100,42.303475833,-83.735431111,NaN,0.79838102456,0,00:00:00
01-Nov-2017 14:43:33,1.6136,532,443,0,42.264969722,-83.680511667,NaN,0,0,00:00:00
01-Nov-2017 14:55:55,1.6222,532,443,741800,42.256915556,-83.757571111,NaN,8.1782859148,0.099090777851857,02:35:03
01-Nov-2017 17:18:36,1.7213,532,446,0,42.272700278,-83.799235,NaN,0,0,00:00:00
01-Nov-2017 17:24:54,1.7256,532,446,377800,42.2425375,-83.768093056,NaN,5.7233490149,0.00304519441481754,00:10:41
01-Nov-2017 17:29:17,1.7287,532,447,0,42.242310556,-83.767277778,NaN,0,0,00:00:00
01-Nov-2017 17:31:57,1.7305,532,447,159800,42.254605556,-83.751509444,NaN,1.9504760924,0.00664478706296401,00:12:14
01-Nov-2017 17:41:31,1.7372,532,448,0,42.255165833,-83.751484444,NaN,0,0,00:00:00
01-Nov-2017 17:45:21,1.7398,532,448,230300,42.242533333,-83.76726,NaN,1.9174261471,0,00:00:00
