start,V_cc_h1kWh_t,temp_t,prcp_t,wspd_t,holiday_index_t
03-May-2018 07:00:00,0,17.8,2.8,11.2,4.39841000459379e-14
03-May-2018 07:30:00,0,17.2,0.3,11.2,4.41412912145992e-14
03-May-2018 08:00:00,0,17.2,0.3,11.2,4.4299114660733e-14
03-May-2018 08:30:00,0,17.2,1,14.8,4.44575732105399e-14
03-May-2018 09:00:00,0,17.2,1,14.8,4.46166697041169e-14
03-May-2018 09:30:00,0,17.2,2,9.4,4.47764069982157e-14
03-May-2018 10:00:00,0,17.2,2,9.4,4.49367879609833e-14
03-May-2018 10:30:00,0,16.7,1,11.2,4.50978154746888e-14
03-May-2018 11:00:00,0,16.7,1,11.2,4.52594924385146e-14
03-May-2018 11:30:00,0,16.1,1.5,13,4.54218217632347e-14
03-May-2018 12:00:00,0,16.1,1.5,13,4.55848063739739e-14
03-May-2018 12:30:00,0.163799,16.1,0.5,11.2,4.57484492130341e-14
03-May-2018 13:00:00,0.709795,16.1,0.5,11.2,4.5912753234508e-14
03-May-2018 13:30:00,1.25579,16.7,0.2,9.4,4.60777214070723e-14
03-May-2018 14:00:00,1.80179,16.7,0.2,9.4,4.62433567168491e-14
03-May-2018 14:30:00,2.34778,17.2,0.5,14.8,4.64096621619539e-14
03-May-2018 15:00:00,2.89378,17.2,0.5,14.8,4.65766407553237e-14
03-May-2018 15:30:00,3.43978,17.8,0.5,14.8,4.67442955276137e-14
03-May-2018 16:00:00,4.80938,17.8,0.5,14.8,4.69126295216788e-14
03-May-2018 16:30:00,7.00259,18.9,0,16.6,4.70816457954373e-14
03-May-2018 17:00:00,9.1958,18.9,0,16.6,4.72513474248027e-14
03-May-2018 17:30:00,11.389,20.6,0,20.5,4.7421737498099e-14
03-May-2018 18:00:00,13.5822,20.6,0,20.5,4.75928191189591e-14
03-May-2018 18:30:00,16.3149,21.1,0,24.1,4.77645954092933e-14
03-May-2018 19:00:00,20.5312,21.1,0,24.1,4.79370695036367e-14
03-May-2018 19:30:00,13.7112,22.8,0,18.4,4.81102445520835e-14
03-May-2018 20:00:00,14.9625,22.8,0,18.4,4.82841237232922e-14
03-May-2018 20:30:00,17.5316,20,2.3,22.3,4.84587101987643e-14
03-May-2018 21:00:00,20.1006,20,2.3,22.3,4.8634007175815e-14
03-May-2018 21:30:00,11.3405,21.7,0,24.1,4.88100178706158e-14
03-May-2018 22:00:00,10.5377,21.7,0,24.1,4.89867455124033e-14
03-May-2018 22:30:00,11.0837,22.2,0,18.4,4.91641933464871e-14
03-May-2018 23:00:00,11.6297,22.2,0,18.4,4.93423646373298e-14
03-May-2018 23:30:00,0.363998,21.7,0,9.4,4.95212626626856e-14
04-May-2018 00:00:00,0,21.7,0,9.4,4.97008907166454e-14
04-May-2018 00:30:00,0,20.6,0,0,0.5
04-May-2018 01:00:00,0.710098,20.6,0,0,0.5
04-May-2018 01:30:00,1.47092,19.4,0,7.6,0.5
04-May-2018 02:00:00,2.23174,19.4,0,7.6,0.5
04-May-2018 02:30:00,2.99256,20,0.5,7.6,0.5
04-May-2018 03:00:00,3.75338,20,0.5,7.6,0.5
04-May-2018 03:30:00,4.5142,19.4,0,5.4,0.5
04-May-2018 04:00:00,5.27502,19.4,0,5.4,0.5
04-May-2018 04:30:00,6.03584,15.6,0.3,9.4,0.5
04-May-2018 05:00:00,6.79665,15.6,0.3,9.4,0.5
04-May-2018 05:30:00,7.55747,15.6,0.103058603782396,0,0.5
04-May-2018 06:00:00,8.31829,15.6,0.103058603782396,0,0.5
04-May-2018 06:30:00,9.07911,16.7,1.3,9.4,0.5
04-May-2018 07:00:00,9.83993,16.7,1.3,9.4,0.5
04-May-2018 07:30:00,10.6008,18.3,0,9.4,0.5
04-May-2018 08:00:00,11.3616,18.3,0,9.4,0.5
04-May-2018 08:30:00,12.1224,18.3,0,14.8,0.5
04-May-2018 09:00:00,12.8832,18.3,0,14.8,0.5
04-May-2018 09:30:00,13.644,18.3,0,18.4,0.5
04-May-2018 10:00:00,14.4049,18.3,0,18.4,0.5
04-May-2018 10:30:00,15.1657,18.3,0,18.4,0.5
04-May-2018 11:00:00,15.9265,18.3,0,18.4,0.5
04-May-2018 11:30:00,17.2663,18.9,0,20.5,0.5
04-May-2018 12:00:00,18.6704,18.9,0,20.5,0.5
04-May-2018 12:30:00,20.0746,18.9,0,25.9,0.5
04-May-2018 13:00:00,21.4787,18.9,0,25.9,0.5
04-May-2018 13:30:00,22.8828,19.4,0,29.5,0.5
04-May-2018 14:00:00,4.07454,19.4,0,29.5,0.5
04-May-2018 14:30:00,4.43889,20.6,0,35.3,0.5
04-May-2018 15:00:00,5.08221,20.6,0,35.3,0.5
04-May-2018 15:30:00,5.72553,21.7,0,38.9,0.5
04-May-2018 16:00:00,6.36885,21.7,0,38.9,0.5
04-May-2018 16:30:00,7.01216,22.2,0,42.5,0.5
04-May-2018 17:00:00,7.65548,22.2,0,42.5,0.5
04-May-2018 17:30:00,8.2988,21.1,0,55.4,0.5
04-May-2018 18:00:00,8.94212,21.1,0,55.4,0.5
04-May-2018 18:30:00,9.58543,20.6,0,46.4,0.5
04-May-2018 19:00:00,10.2288,20.6,0,46.4,0.5
04-May-2018 19:30:00,10.8721,19.4,0,55.4,0.5
04-May-2018 20:00:00,11.5154,19.4,0,55.4,0.5
04-May-2018 20:30:00,0.49321,19.4,0,31.7,0.5
04-May-2018 21:00:00,0,19.4,0,31.7,0.5
04-May-2018 21:30:00,0,18.9,0,38.9,0.5
04-May-2018 22:00:00,0,18.9,0,38.9,0.5
04-May-2018 22:30:00,0,17.8,0,35.3,0.5
04-May-2018 23:00:00,0,17.8,0,35.3,0.5
04-May-2018 23:30:00,0,18.9,0,20.5,0.5
05-May-2018 00:00:00,0,18.9,0,20.5,0.5
05-May-2018 00:30:00,0,18.3,0,14.8,1
05-May-2018 01:00:00,0,18.3,0,14.8,1
05-May-2018 01:30:00,0,15.6,0,9.4,1
05-May-2018 02:00:00,0,15.6,0,9.4,1
05-May-2018 02:30:00,0,13.3,0,5.4,1
05-May-2018 03:00:00,0,13.3,0,5.4,1
05-May-2018 03:30:00,0,11.1,0,5.4,1
05-May-2018 04:00:00,0,11.1,0,5.4,1
05-May-2018 04:30:00,0,10,0,5.4,1
05-May-2018 05:00:00,0,10,0,5.4,1
05-May-2018 05:30:00,0,8.3,0,5.4,1
05-May-2018 06:00:00,0,8.3,0,5.4,1
05-May-2018 06:30:00,0,8.9,0,7.6,1
05-May-2018 07:00:00,0,8.9,0,7.6,1
05-May-2018 07:30:00,0,8.9,0,0,1
05-May-2018 08:00:00,0,8.9,0,0,1
05-May-2018 08:30:00,0,8.3,0,0,1
05-May-2018 09:00:00,0,8.3,0,0,1
05-May-2018 09:30:00,0,6.7,0,5.4,1
05-May-2018 10:00:00,0,6.7,0,5.4,1
05-May-2018 10:30:00,0,8.3,0,0,1
05-May-2018 11:00:00,0,8.3,0,0,1
05-May-2018 11:30:00,0,10,0,5.4,1
05-May-2018 12:00:00,0,10,0,5.4,1
05-May-2018 12:30:00,2.76532,13.3,0,9.4,1
05-May-2018 13:00:00,6.22198,13.3,0,9.4,1
05-May-2018 13:30:00,9.67863,16.1,0,20.5,1
05-May-2018 14:00:00,2.41966,16.1,0,20.5,1
05-May-2018 14:30:00,0,17.2,0,14.8,1
05-May-2018 15:00:00,0,17.2,0,14.8,1
05-May-2018 15:30:00,0,18.9,0,16.6,1
05-May-2018 16:00:00,0,18.9,0,16.6,1
05-May-2018 16:30:00,0,21.1,0,16.6,1
05-May-2018 17:00:00,0,21.1,0,16.6,1
05-May-2018 17:30:00,0,22.8,0,22.3,1
05-May-2018 18:00:00,0,22.8,0,22.3,1
05-May-2018 18:30:00,0,23.9,0,20.5,1
05-May-2018 19:00:00,0,23.9,0,20.5,1
05-May-2018 19:30:00,0,23.9,0,16.6,1
05-May-2018 20:00:00,0,23.9,0,16.6,1
05-May-2018 20:30:00,0,22.8,0,13,1
05-May-2018 21:00:00,0,22.8,0,13,1
05-May-2018 21:30:00,0.758437,23.3,0,11.2,1
05-May-2018 22:00:00,6.44671,23.3,0,11.2,1
05-May-2018 22:30:00,12.135,23.9,0,18.4,1
05-May-2018 23:00:00,17.8233,23.9,0,18.4,1
05-May-2018 23:30:00,15.1745,22.8,0,18.4,1
06-May-2018 00:00:00,6.92934,22.8,0,18.4,1
06-May-2018 00:30:00,0,21.1,0,11.2,1
06-May-2018 01:00:00,0,21.1,0,11.2,1
06-May-2018 01:30:00,0,19.4,0,7.6,1
06-May-2018 02:00:00,0,19.4,0,7.6,1
06-May-2018 02:30:00,0,18.3,0,7.6,1
06-May-2018 03:00:00,0,18.3,0,7.6,1
06-May-2018 03:30:00,0,17.2,0,9.4,1
06-May-2018 04:00:00,0,17.2,0,9.4,1
06-May-2018 04:30:00,0,14.4,0,5.4,1
06-May-2018 05:00:00,0,14.4,0,5.4,1
06-May-2018 05:30:00,0,15.6,0,9.4,1
06-May-2018 06:00:00,0,15.6,0,9.4,1
06-May-2018 06:30:00,0,15,0,9.4,1
06-May-2018 07:00:00,0,15,0,9.4,1
06-May-2018 07:30:00,0,14.4,0,9.4,1
06-May-2018 08:00:00,0,14.4,0,9.4,1
06-May-2018 08:30:00,0,13.3,0,7.6,1
06-May-2018 09:00:00,0,13.3,0,7.6,1
06-May-2018 09:30:00,0,12.2,0,5.4,1
06-May-2018 10:00:00,0,12.2,0,5.4,1
06-May-2018 10:30:00,0,10,0,0,1
06-May-2018 11:00:00,0,10,0,0,1
06-May-2018 11:30:00,0.564136,9.4,0,0,1
06-May-2018 12:00:00,1.33341,9.4,0,0,1
06-May-2018 12:30:00,2.10269,12.8,0,5.4,1
06-May-2018 13:00:00,2.87197,12.8,0,5.4,1
06-May-2018 13:30:00,3.64124,15.6,0,0,1
06-May-2018 14:00:00,4.41052,15.6,0,0,1
06-May-2018 14:30:00,7.90166,17.8,0,5.4,1
06-May-2018 15:00:00,12.5593,17.8,0,5.4,1
06-May-2018 15:30:00,26.4163,20,0,5.4,1
06-May-2018 16:00:00,11.8028,20,0,5.4,1
06-May-2018 16:30:00,8.2569,21.7,0,0,1
06-May-2018 17:00:00,9.02618,21.7,0,0,1
06-May-2018 17:30:00,9.79546,23.3,0,0,1
06-May-2018 18:00:00,10.5647,23.3,0,0,1
06-May-2018 18:30:00,11.334,22.8,0,13,1
06-May-2018 19:00:00,0.641064,22.8,0,13,1
06-May-2018 19:30:00,0,21.1,0,24.1,1
06-May-2018 20:00:00,0,21.1,0,24.1,1
06-May-2018 20:30:00,0,20.6,0,14.8,1
06-May-2018 21:00:00,0,20.6,0,14.8,1
06-May-2018 21:30:00,0,18.9,0.3,20.5,1
06-May-2018 22:00:00,0,18.9,0.3,20.5,1
06-May-2018 22:30:00,0,18.9,0,13,1
06-May-2018 23:00:00,0,18.9,0,13,1
06-May-2018 23:30:00,0,17.8,0,27.7,1
07-May-2018 00:00:00,0,17.8,0,27.7,1
07-May-2018 00:30:00,0,15.6,0,22.3,8.55563710622149e-14
07-May-2018 01:00:00,0,15.6,0,22.3,8.58887090686408e-14
07-May-2018 01:30:00,6.98092,14.4,0,14.8,8.62225000913927e-14
07-May-2018 02:00:00,15.0358,14.4,0,14.8,8.65577511962471e-14
07-May-2018 02:30:00,4.83295,13.9,0,16.6,8.68944694811631e-14
07-May-2018 03:00:00,0,13.9,0,16.6,8.72326620820616e-14
07-May-2018 03:30:00,0,12.8,0,13,8.75723361787536e-14
07-May-2018 04:00:00,0,12.8,0,13,8.79134989838245e-14
07-May-2018 04:30:00,0,11.7,0,16.6,8.82561577484912e-14
07-May-2018 05:00:00,0,11.7,0,16.6,8.86003197686098e-14
07-May-2018 05:30:00,0,10,0,13,8.89459923734145e-14
07-May-2018 06:00:00,0,10,0,13,8.92931829314533e-14
07-May-2018 06:30:00,0,8.9,0,13,8.96418988566763e-14
07-May-2018 07:00:00,0,8.9,0,13,8.99921475970278e-14
07-May-2018 07:30:00,0,8.3,0,7.6,9.03439366404608e-14
07-May-2018 08:00:00,0,8.3,0,7.6,9.06972735211083e-14
07-May-2018 08:30:00,0,8.3,0,13,9.10521658077248e-14
07-May-2018 09:00:00,0,8.3,0,13,9.14086211097827e-14
07-May-2018 09:30:00,0,7.8,0,9.4,9.17666470837258e-14
07-May-2018 10:00:00,0,7.8,0,9.4,9.21262514212602e-14
07-May-2018 10:30:00,0,7.2,0,11.2,9.24874418555317e-14
07-May-2018 11:00:00,0,7.2,0,11.2,9.2850226167465e-14
07-May-2018 11:30:00,0,7.2,0,11.2,9.32146121738992e-14
07-May-2018 12:00:00,0,7.2,0,11.2,9.358060773385e-14
07-May-2018 12:30:00,0,9.4,0,13,9.39482207549336e-14
07-May-2018 13:00:00,0,9.4,0,13,9.43174591813466e-14
07-May-2018 13:30:00,0,11.7,0,14.8,9.46883310002125e-14
07-May-2018 14:00:00,0,11.7,0,14.8,9.50608442480931e-14
07-May-2018 14:30:00,0,14.4,0,11.2,9.54350069988093e-14
07-May-2018 15:00:00,0,14.4,0,11.2,9.5810827369874e-14
07-May-2018 15:30:00,0,16.7,0,11.2,9.61883135290916e-14
07-May-2018 16:00:00,0,16.7,0,11.2,9.65674736822183e-14
07-May-2018 16:30:00,0,17.8,0,18.4,9.69483160794815e-14
07-May-2018 17:00:00,0,17.8,0,18.4,9.73308490222703e-14
07-May-2018 17:30:00,0,18.3,0,5.4,9.77150808506313e-14
07-May-2018 18:00:00,0,18.3,0,5.4,9.81010199498775e-14
07-May-2018 18:30:00,0,19.4,0,11.2,9.84886747573691e-14
07-May-2018 19:00:00,0,19.4,0,11.2,9.88780537498443e-14
07-May-2018 19:30:00,0,19.4,0,9.4,9.9269165450118e-14
07-May-2018 20:00:00,0,19.4,0,9.4,9.9662018433955e-14
07-May-2018 20:30:00,0,20,0,11.2,1.00056621317233e-13
07-May-2018 21:00:00,0,20,0,11.2,1.00452982762732e-13
07-May-2018 21:30:00,0,20,0,11.2,1.00851111487101e-13
07-May-2018 22:00:00,0,20,0,11.2,1.01251016247854e-13
07-May-2018 22:30:00,20,18.9,0,20.5,1.01652705850245e-13
07-May-2018 23:00:00,0,18.9,0,20.5,1.0205618915434e-13
07-May-2018 23:30:00,0,17.8,0,11.2,1.02461475061828e-13
08-May-2018 00:00:00,0,17.8,0,11.2,1.02868572523002e-13
08-May-2018 00:30:00,0,16.1,0,11.2,1.03277490543917e-13
08-May-2018 01:00:00,0,16.1,0,11.2,1.03688238173037e-13
08-May-2018 01:30:00,0.137337,14.4,0,9.4,1.04100824508299e-13
08-May-2018 02:00:00,0.595126,14.4,0,9.4,1.0451525870438e-13
08-May-2018 02:30:00,1.05292,11.7,0,0,1.04931549959156e-13
08-May-2018 03:00:00,1.51071,11.7,0,0,1.05349707520876e-13
08-May-2018 03:30:00,1.96849,10.6,0,5.4,1.05769740695514e-13
08-May-2018 04:00:00,2.42628,10.6,0,5.4,1.06191658833058e-13
08-May-2018 04:30:00,2.88407,7.8,0,0,1.06615471334776e-13
08-May-2018 05:00:00,3.34186,7.8,0,0,1.07041187660676e-13
08-May-2018 05:30:00,4.31776,6.1,0,0,1.07468817315603e-13
08-May-2018 06:00:00,5.59363,6.1,0,0,1.07898369856614e-13
08-May-2018 06:30:00,6.86949,6.1,0,0,1.08329854900532e-13
08-May-2018 07:00:00,8.14535,6.1,0,0,1.08763282109866e-13
08-May-2018 07:30:00,9.42121,4.4,0,0,1.09198661200278e-13
08-May-2018 08:00:00,10.6971,4.4,0,0,1.09636001948249e-13
08-May-2018 08:30:00,11.9729,3.9,0,0,1.10075314176808e-13
08-May-2018 09:00:00,13.2488,3.9,0,0,1.10516607763098e-13
08-May-2018 09:30:00,14.5247,4.4,0,0,1.10959892646156e-13
08-May-2018 10:00:00,15.8005,4.4,0,0,1.1140517881244e-13
08-May-2018 10:30:00,17.0764,3.3,0,0,1.11852476303511e-13
08-May-2018 11:00:00,18.3522,3.3,0,0,1.12301795223911e-13
08-May-2018 11:30:00,19.6281,3.3,0,0,1.12753145726501e-13
08-May-2018 12:00:00,20.904,3.3,0,0,1.13206538020248e-13
08-May-2018 12:30:00,22.1798,8.3,0,0,1.13661982378212e-13
08-May-2018 13:00:00,23.4557,8.3,0,0,1.14119489122686e-13
08-May-2018 13:30:00,24.7315,13.9,0,7.6,1.14579068633091e-13
08-May-2018 14:00:00,26.0074,13.9,0,7.6,1.15040731354076e-13
08-May-2018 14:30:00,27.2833,16.7,0,11.2,1.15504487780455e-13
08-May-2018 15:00:00,28.5591,16.7,0,11.2,1.15970348465214e-13
08-May-2018 15:30:00,29.835,18.3,0,13,1.1643832402772e-13
08-May-2018 16:00:00,31.1108,18.3,0,13,1.16908425138461e-13
08-May-2018 16:30:00,32.3867,20,0,13,1.17380662527157e-13
08-May-2018 17:00:00,33.6626,20,0,13,1.17855046991088e-13
08-May-2018 17:30:00,15.8443,21.1,0,11.2,1.18331589379626e-13
08-May-2018 18:00:00,16.6559,21.1,0,11.2,1.1881030060246e-13
08-May-2018 18:30:00,18.1218,22.8,0,11.2,1.19291191638041e-13
08-May-2018 19:00:00,19.5878,22.8,0,11.2,1.19774273517901e-13
08-May-2018 19:30:00,26.2463,23.9,0,13,1.20259557334996e-13
08-May-2018 20:00:00,35.911,23.9,0,13,1.20747054252268e-13
08-May-2018 20:30:00,30.5447,23.9,0,14.8,1.21236775486752e-13
08-May-2018 21:00:00,25.4517,23.9,0,14.8,1.21728732318033e-13
08-May-2018 21:30:00,46.9177,23.9,0,5.4,1.22222936096933e-13
08-May-2018 22:00:00,28.3837,23.9,0,5.4,1.22719398229398e-13
08-May-2018 22:30:00,29.8497,23.9,0,13,1.23218130185073e-13
08-May-2018 23:00:00,31.3156,23.9,0,13,1.23719143506114e-13
08-May-2018 23:30:00,0.671951,23.9,0,9.4,1.24222449790853e-13
09-May-2018 00:00:00,0,23.9,0,9.4,1.24728060702496e-13
09-May-2018 00:30:00,0,22.2,0,9.4,1.25235987978056e-13
09-May-2018 01:00:00,0,22.2,0,9.4,1.25746243411797e-13
09-May-2018 01:30:00,0,18.3,0,11.2,1.26258838864054e-13
09-May-2018 02:00:00,0,18.3,0,11.2,1.26773786270291e-13
09-May-2018 02:30:00,0,16.1,0,0,1.2729109762432e-13
09-May-2018 03:00:00,0,16.1,0,0,1.27810784987247e-13
09-May-2018 03:30:00,0,13.9,0,0,1.28332860496652e-13
09-May-2018 04:00:00,0,13.9,0,0,1.28857336349586e-13
09-May-2018 04:30:00,0,12.2,0,0,1.29384224811636e-13
09-May-2018 05:00:00,0,12.2,0,0,1.29913538226241e-13
09-May-2018 05:30:00,0,10,0,0,1.30445288997449e-13
09-May-2018 06:00:00,0,10,0,0,1.30979489599119e-13
09-May-2018 06:30:00,0,10,0,0,1.31516152584362e-13
09-May-2018 07:00:00,0,10,0,0,1.32055290568065e-13
09-May-2018 07:30:00,0,11.1,0,5.4,1.3259691623622e-13
09-May-2018 08:00:00,0,11.1,0,5.4,1.33141042355501e-13
09-May-2018 08:30:00,0,10,0,5.4,1.33687681755551e-13
09-May-2018 09:00:00,0,10,0,5.4,1.34236847338434e-13
09-May-2018 09:30:00,0,8.3,0,0,1.34788552088361e-13
09-May-2018 10:00:00,0,8.3,0,0,1.35342809053721e-13
09-May-2018 10:30:00,0,7.8,0,0,1.35899631356677e-13
09-May-2018 11:00:00,0,7.8,0,0,1.36459032203021e-13
09-May-2018 11:30:00,0,8.3,0,0,1.37021024863965e-13
09-May-2018 12:00:00,0.363272,8.3,0,0,1.37585622685873e-13
09-May-2018 12:30:00,13.3975,11.1,0,0,1.38152839100251e-13
09-May-2018 13:00:00,2.82365,11.1,0,0,1.38722687605292e-13
09-May-2018 13:30:00,4.24977,16.1,0,5.4,1.39295181775742e-13
09-May-2018 14:00:00,5.67589,16.1,0,5.4,1.39870335273041e-13
09-May-2018 14:30:00,7.10201,20,0,9.4,1.40448161826602e-13
09-May-2018 15:00:00,8.52813,20,0,9.4,1.41028675243826e-13
09-May-2018 15:30:00,9.95425,21.7,0,11.2,1.41611889420382e-13
09-May-2018 16:00:00,11.3804,21.7,0,11.2,1.42197818321236e-13
09-May-2018 16:30:00,12.8065,22.8,0,9.4,1.42786475990797e-13
09-May-2018 17:00:00,14.2326,22.8,0,9.4,1.43377876563356e-13
09-May-2018 17:30:00,15.6587,25,0,29.5,1.43972034243841e-13
09-May-2018 18:00:00,17.0849,25,0,29.5,1.44568963318119e-13
09-May-2018 18:30:00,18.511,26.1,0,24.1,1.45168678163577e-13
09-May-2018 19:00:00,8.56389,26.1,0,24.1,1.45771193229613e-13
09-May-2018 19:30:00,8.42515,24.4,0,27.7,1.46376523048086e-13
09-May-2018 20:00:00,9.01295,24.4,0,27.7,1.46984682244046e-13
09-May-2018 20:30:00,9.60075,23.3,0,20.5,1.47595685515961e-13
09-May-2018 21:00:00,10.1886,23.3,0,20.5,1.48209547646308e-13
09-May-2018 21:30:00,10.7764,25.6,0,13,1.48826283512464e-13
09-May-2018 22:00:00,11.3642,25.6,0,13,1.49445908066655e-13
09-May-2018 22:30:00,11.952,23.9,0,24.1,1.50068436346699e-13
09-May-2018 23:00:00,0.0587801,23.9,0,24.1,1.50693883487058e-13
09-May-2018 23:30:00,0,21.7,1.3,16.6,1.513222646985e-13
10-May-2018 00:00:00,0,21.7,1.3,16.6,1.51953595279007e-13
10-May-2018 00:30:00,0,21.1,0,14.8,1.52587890624977e-13
10-May-2018 01:00:00,0.144096,21.1,0,14.8,1.53225166210607e-13
10-May-2018 01:30:00,1.53293,20.6,0,11.2,1.53865437598958e-13
10-May-2018 02:00:00,2.95475,20.6,0,11.2,1.54508720453319e-13
10-May-2018 02:30:00,4.37656,21.1,0,9.4,1.55155030516301e-13
10-May-2018 03:00:00,5.79838,21.1,0,9.4,1.55804383621062e-13
10-May-2018 03:30:00,7.2202,21.1,0,16.6,1.56456795702837e-13
10-May-2018 04:00:00,8.64201,21.1,0,16.6,1.57112282777738e-13
10-May-2018 04:30:00,10.0638,21.1,0,20.5,1.57770860954143e-13
10-May-2018 05:00:00,11.4856,21.1,0,20.5,1.5843254644439e-13
10-May-2018 05:30:00,12.9075,17.8,4.6,22.3,1.59097355543286e-13
10-May-2018 06:00:00,14.3293,17.8,4.6,22.3,1.59765304639654e-13
10-May-2018 06:30:00,15.7511,17.2,0.5,14.8,1.60436410228202e-13
10-May-2018 07:00:00,17.1729,17.2,0.5,14.8,1.61110688887729e-13
10-May-2018 07:30:00,18.5947,16.7,2,14.8,1.61788157292839e-13
10-May-2018 08:00:00,20.0165,16.7,2,14.8,1.62468832225983e-13
10-May-2018 08:30:00,21.4384,16.1,0,14.8,1.6315273055536e-13
10-May-2018 09:00:00,22.8602,16.1,0,14.8,1.638398692468e-13
10-May-2018 09:30:00,24.282,16.1,0,16.6,1.64530265375983e-13
10-May-2018 10:00:00,25.8437,16.1,0,16.6,1.65223936106025e-13
10-May-2018 10:30:00,28.1051,15,0,20.5,1.65920898699541e-13
10-May-2018 11:00:00,30.3665,15,0,20.5,1.66621170531038e-13
10-May-2018 11:30:00,12.1116,15,0,14.8,1.67324769064185e-13
10-May-2018 12:00:00,13.1526,15,0,14.8,1.68031711864053e-13
10-May-2018 12:30:00,14.4244,16.1,0,20.5,1.68742016609688e-13
10-May-2018 13:00:00,15.6962,16.1,0,20.5,1.69455701071064e-13
10-May-2018 13:30:00,16.9681,17.2,0,20.5,1.70172783121498e-13
10-May-2018 14:00:00,18.2399,17.2,0,20.5,1.7089328075041e-13
10-May-2018 14:30:00,19.5118,18.3,0,22.3,1.71617212039948e-13
10-May-2018 15:00:00,20.7836,18.3,0,22.3,1.72344595177584e-13
10-May-2018 15:30:00,22.0554,19.4,0,22.3,1.73075448469067e-13
10-May-2018 16:00:00,23.3273,19.4,0,22.3,1.7380979031471e-13
10-May-2018 16:30:00,24.5991,19.4,0,25.9,1.74547639222176e-13
10-May-2018 17:00:00,25.8709,19.4,0,25.9,1.75289013819618e-13
10-May-2018 17:30:00,14.5216,20,0,24.1,1.76033932831632e-13
10-May-2018 18:00:00,14.8419,20,0,24.1,1.76782415092231e-13
10-May-2018 18:30:00,15.2742,19.4,0,22.3,1.77534479558178e-13
10-May-2018 19:00:00,15.7065,19.4,0,22.3,1.78290145284595e-13
10-May-2018 19:30:00,16.1388,20.6,0,24.1,1.79049431438133e-13
10-May-2018 20:00:00,16.5711,20.6,0,24.1,1.79812357310499e-13
10-May-2018 20:30:00,17.0033,21.1,0,27.7,1.80578942293717e-13
10-May-2018 21:00:00,17.4356,21.1,0,27.7,1.81349205893495e-13
10-May-2018 21:30:00,22.8325,20.6,0,22.3,1.82123167742948e-13
10-May-2018 22:00:00,31.539,20.6,0,22.3,1.82900847577515e-13
10-May-2018 22:30:00,25.3519,20.6,0,20.5,1.83682265248509e-13
10-May-2018 23:00:00,19.1648,20.6,0,20.5,1.84467440737061e-13
10-May-2018 23:30:00,19.5971,18.9,0,18.4,1.85256394128665e-13
11-May-2018 00:00:00,0.403469,18.9,0,18.4,1.86049145626934e-13
11-May-2018 00:30:00,0,17.8,0,18.4,0.5
11-May-2018 01:00:00,0.140424,17.8,0,18.4,0.5
11-May-2018 01:30:00,0.608503,16.7,0,9.4,0.5
11-May-2018 02:00:00,1.07658,16.7,0,9.4,0.5
11-May-2018 02:30:00,1.54466,16.7,0,11.2,0.5
11-May-2018 03:00:00,2.01274,16.7,0,11.2,0.5
11-May-2018 03:30:00,2.48082,16.1,0,13,0.5
11-May-2018 04:00:00,2.9489,16.1,0,13,0.5
11-May-2018 04:30:00,3.41698,14.4,0,20.5,0.5
11-May-2018 05:00:00,3.88505,14.4,0,20.5,0.5
11-May-2018 05:30:00,4.35313,12.2,0,16.6,0.5
11-May-2018 06:00:00,4.82121,12.2,0,16.6,0.5
11-May-2018 06:30:00,5.28929,10.6,0,14.8,0.5
11-May-2018 07:00:00,5.75737,10.6,0,14.8,0.5
11-May-2018 07:30:00,6.22545,9.4,0,16.6,0.5
11-May-2018 08:00:00,6.69353,9.4,0,16.6,0.5
11-May-2018 08:30:00,7.16161,8.3,0,13,0.5
11-May-2018 09:00:00,7.62969,8.3,0,13,0.5
11-May-2018 09:30:00,8.09776,7.2,0,16.6,0.5
11-May-2018 10:00:00,8.56584,7.2,0,16.6,0.5
11-May-2018 10:30:00,9.03392,6.7,0,9.4,0.5
11-May-2018 11:00:00,9.502,6.7,0,9.4,0.5
11-May-2018 11:30:00,9.98979,6.7,0,11.2,0.5
11-May-2018 12:00:00,11.0491,6.7,0,11.2,0.5
11-May-2018 12:30:00,12.1084,6.1,0,11.2,0.5
11-May-2018 13:00:00,13.1677,6.1,0,11.2,0.5
11-May-2018 13:30:00,14.2271,6.1,0,13,0.5
11-May-2018 14:00:00,15.2864,6.1,0,13,0.5
11-May-2018 14:30:00,16.6871,6.7,0,9.4,0.5
11-May-2018 15:00:00,18.4779,6.7,0,9.4,0.5
11-May-2018 15:30:00,20.2688,7.2,0,13,0.5
11-May-2018 16:00:00,22.0596,7.2,0,13,0.5
11-May-2018 16:30:00,23.8505,6.1,0.8,9.4,0.5
11-May-2018 17:00:00,25.6413,6.1,0.8,9.4,0.5
11-May-2018 17:30:00,27.4322,5.6,2.5,11.2,0.5
11-May-2018 18:00:00,29.223,5.6,2.5,11.2,0.5
11-May-2018 18:30:00,31.0139,5.6,1.8,18.4,0.5
11-May-2018 19:00:00,32.8047,5.6,1.8,18.4,0.5
11-May-2018 19:30:00,34.5956,6.1,0.3,9.4,0.5
11-May-2018 20:00:00,36.3864,6.1,0.3,9.4,0.5
11-May-2018 20:30:00,38.1773,6.1,0.103058603782396,18.4,0.5
11-May-2018 21:00:00,39.9681,6.1,0.103058603782396,18.4,0.5
